Wavenumbers (cm^-1),Intensity (a.u.) fit
707.0,0.03281845673572758
707.144045490982,0.03281845673572758
707.2880909819639,0.03281845673572758
707.4321364729459,0.03281845673572758
707.5761819639279,0.03281845673572758
707.7202274549098,0.03281845673572758
707.8642729458918,0.03281845673572758
708.0083184368738,0.03281845673572758
708.1523639278557,0.03281845673572758
708.2964094188377,0.03281845673572758
708.4404549098197,0.03281845673572758
708.5845004008016,0.03281845673572758
708.7285458917836,0.03281845673572758
708.8725913827656,0.03281845673572758
709.0166368737475,0.03281845673572758
709.1606823647295,0.03281845673572758
709.3047278557115,0.03281845673572758
709.4487733466934,0.03281845673572758
709.5928188376754,0.03281845673572758
709.7368643286574,0.03281845673572758
709.8809098196393,0.03281845673572758
710.0249553106213,0.03281845673572758
710.1690008016033,0.03281845673572758
710.3130462925851,0.03281845673572758
710.4570917835671,0.03281845673572758
710.601137274549,0.03281845673572758
710.745182765531,0.03281845673572758
710.889228256513,0.03281845673572758
711.033273747495,0.03281845673572758
711.1773192384769,0.03281845673572758
711.3213647294589,0.03281845673572758
711.4654102204408,0.03281845673572758
711.6094557114228,0.03281845673572758
711.7535012024048,0.03281845673572758
711.8975466933867,0.03281845673572758
712.0415921843687,0.03281845673572758
712.1856376753507,0.03281845673572758
712.3296831663326,0.03281845673572758
712.4737286573146,0.03281845673572758
712.6177741482966,0.03281845673572758
712.7618196392785,0.03281845673572758
712.9058651302605,0.03281845673572758
713.0499106212425,0.03281845673572758
713.1939561122244,0.03281845673572758
713.3380016032064,0.03281845673572758
713.4820470941884,0.03281845673572758
713.6260925851703,0.03281845673572758
713.7701380761523,0.03281845673572758
713.9141835671343,0.03281845673572758
714.0582290581162,0.03281845673572758
714.2022745490982,0.03281845673572758
714.3463200400802,0.03281845673572758
714.4903655310621,0.03281845673572758
714.6344110220441,0.03281845673572758
714.7784565130261,0.03281845673572758
714.922502004008,0.03281845673572758
715.06654749499,0.03281845673572758
715.210592985972,0.03281845673572758
715.3546384769539,0.03281845673572758
715.4986839679359,0.03281845673572758
715.6427294589179,0.03281845673572758
715.7867749498998,0.03281845673572758
715.9308204408818,0.03281845673572758
716.0748659318638,0.03281845673572758
716.2189114228457,0.03281845673572758
716.3629569138277,0.03281845673572758
716.5070024048097,0.03281845673572758
716.6510478957916,0.03281845673572758
716.7950933867735,0.03281845673572758
716.9391388777555,0.03281845673572758
717.0831843687374,0.03281845673572758
717.2272298597194,0.03281845673572758
717.3712753507014,0.032818456735727586
717.5153208416833,0.032818456735727586
717.6593663326653,0.032818456735727586
717.8034118236473,0.0328184567357276
717.9474573146292,0.032818456735727614
718.0915028056112,0.03281845673572764
718.2355482965932,0.03281845673572771
718.3795937875751,0.03281845673572783
718.5236392785571,0.03281845673572805
718.667684769539,0.032818456735728474
718.811730260521,0.032818456735729265
718.955775751503,0.03281845673573073
719.099821242485,0.03281845673573343
719.2438667334669,0.0328184567357384
719.3879122244489,0.03281845673574745
719.5319577154308,0.03281845673576386
719.6760032064128,0.03281845673579343
719.8200486973948,0.03281845673584635
719.9640941883767,0.03281845673594051
720.1081396793587,0.03281845673610701
720.2521851703407,0.032818456736399576
720.3962306613226,0.032818456736910515
720.5402761523046,0.03281845673779729
720.6843216432866,0.032818456739326866
720.8283671342685,0.03281845674194891
720.9724126252505,0.03281845674641596
721.1164581162325,0.03281845675397946
721.2605036072144,0.0328184567667073
721.4045490981964,0.03281845678799526
721.5485945891784,0.03281845682338593
721.6926400801603,0.03281845688187335
721.8366855711423,0.03281845697797318
721.9807310621243,0.032818457134999014
722.1247765531062,0.03281845739024496
722.2688220440882,0.03281845780320218
722.4128675350702,0.03281845846866085
722.5569130260521,0.032818459537809874
722.7009585170341,0.03281846125270201
722.8450040080161,0.03281846400357051
722.989049498998,0.032818468426107944
723.13309498998,0.03281847557000575
723.277140480962,0.03281848719639957
723.4211859719439,0.032818506310373655
723.5652314629258,0.032818538122790564
723.7092769539078,0.03281859179297599
723.8533224448897,0.03281868357871994
723.9973679358717,0.03281884248959406
724.1414134268537,0.03281912032114897
724.2854589178356,0.032819609212675085
724.4295044088176,0.03282047185801285
724.5735498997996,0.0328219925179683
724.7175953907815,0.03282466140734797
724.8616408817635,0.03282931125607797
725.0056863727455,0.03283733320724454
725.1497318637274,0.03285100983927442
725.2937773547094,0.032874015671737
725.4378228456914,0.03291214898128633
725.5818683366733,0.03297437097103264
725.7259138276553,0.03307423573211447
725.8699593186373,0.03323179181407853
726.0140048096192,0.033476016860435054
726.1580503006012,0.033847803020562096
726.3020957915832,0.03440343542013713
726.4461412825651,0.03521839395283404
726.5901867735471,0.03639116025889257
726.734232264529,0.0380465353680927
726.878277755511,0.04033778837190998
727.022323246493,0.043446794185665924
727.166368737475,0.04758122172280123
727.3104142284569,0.05296785215316257
727.4544597194389,0.059841288313032495
727.5985052104209,0.06842769541484411
727.7425507014028,0.0789237977731696
727.8865961923848,0.0914721148998103
728.0306416833668,0.10613427484769059
728.1746871743487,0.12286506927767041
728.3187326653307,0.1414905563704441
728.4627781563127,0.1616938084497257
728.6068236472946,0.18301169948973678
728.7508691382766,0.20484535299526832
728.8949146292586,0.2264855348561166
729.0389601202405,0.24715249997782218
729.1830056112225,0.26604781226535856
729.3270511022045,0.28241375778425826
729.4710965931864,0.2955944894920667
729.6151420841684,0.30509227036499326
729.7591875751503,0.3106123116333955
729.9032330661323,0.3120907786347882
730.0472785571142,0.3097024364862824
730.1913240480961,0.30384685793334687
730.3353695390781,0.295114739213
730.4794150300601,0.28423825642690986
730.623460521042,0.27203117965577084
730.767506012024,0.2593253927923855
730.911551503006,0.24691044779978635
731.0555969939879,0.23548188231823572
731.1996424849699,0.22560245996869888
731.3436879759519,0.2176785547244129
731.4877334669338,0.21195192273240607
731.6317789579158,0.2085053803615023
731.7758244488978,0.20727964700998028
731.9198699398797,0.20809791895751628
732.0639154308617,0.21069461198636197
732.2079609218437,0.2147450532683971
732.3520064128256,0.21989356938688134
732.4960519038076,0.22577824064507843
732.6400973947896,0.2320514184568575
732.7841428857715,0.23839581457650794
732.9281883767535,0.24453649623287127
733.0722338677355,0.25024943364222263
733.2162793587174,0.2553673571344903
733.3603248496994,0.2597836267071062
733.5043703406814,0.2634546462161725
733.6484158316633,0.26640111867135424
733.7924613226453,0.26870818437793886
733.9365068136273,0.2705242479434741
734.0805523046092,0.27205811278015135
734.2245977955912,0.27357392454027074
734.3686432865732,0.27538339374064463
734.5126887775551,0.27783483322801833
734.6567342685371,0.281298713000592
734.8007797595191,0.2861497008283429
734.944825250501,0.2927455100845465
735.088870741483,0.3014032923434449
735.232916232465,0.3123747547407395
735.3769617234469,0.3258216017655771
735.5210072144289,0.3417932401796161
735.6650527054109,0.36020888356819647
735.8090981963928,0.38084619473093245
735.9531436873748,0.4033383700996013
736.0971891783568,0.4271810855377211
736.2412346693387,0.451750003739786
736.3852801603207,0.47632864128995284
736.5293256513025,0.5001453922691089
736.6733711422845,0.5224175141067344
736.8174166332665,0.5423990212138168
736.9614621242484,0.5594288194308947
737.1055076152304,0.5729751440734318
737.2495531062124,0.5826724931698889
737.3935985971943,0.5883477833723288
737.5376440881763,0.5900333541286042
737.6816895791583,0.5879656123644998
737.8257350701402,0.5825694144266212
737.9697805611222,0.5744295744712153
738.1138260521042,0.5642520207319339
738.2578715430861,0.5528179675323189
738.4019170340681,0.5409349453751814
738.5459625250501,0.5293885978366131
738.690008016032,0.5188988289037202
738.834053507014,0.510083231754055
738.978098997996,0.5034298490463045
739.1221444889779,0.4992803238857239
739.2661899799599,0.4978235194712782
739.4102354709419,0.4990988191115399
739.5542809619238,0.5030076451212535
739.6983264529058,0.5093312998152042
739.8423719438878,0.5177530444660629
739.9864174348697,0.5278823720380269
740.1304629258517,0.5392796529955912
740.2745084168337,0.5514796831543655
740.4185539078156,0.5640130770035756
740.5625993987976,0.5764248719867693
740.7066448897796,0.5882900917366922
740.8506903807615,0.5992263253328054
740.9947358717435,0.6089035953595174
741.1387813627255,0.6170519027667037
741.2828268537074,0.6234668547380253
741.4268723446894,0.6280137145673342
741.5709178356714,0.6306300776391477
741.7149633266533,0.6313271974913814
741.8590088176353,0.6301897872081881
742.0030543086173,0.6273739343620361
742.1470997995992,0.6231026256339203
742.2911452905812,0.6176583143633625
742.4351907815632,0.6113720124156246
742.5792362725451,0.6046085709643011
742.7232817635271,0.5977481428557672
742.8673272545091,0.5911642809702102
743.0113727454909,0.5851996851664859
743.155418236473,0.5801412000677463
743.2994637274548,0.5761961981885463
743.4435092184368,0.5734728547012864
743.5875547094188,0.5719669301525917
743.7316002004007,0.5715574457234607
743.8756456913827,0.5720130238225323
744.0196911823647,0.5730096943465177
744.1637366733466,0.5741597187967467
744.3077821643286,0.5750496069115102
744.4518276553106,0.575284183904773
744.5958731462925,0.5745325164066745
744.7399186372745,0.5725709070352637
744.8839641282565,0.5693181504082578
745.0280096192384,0.5648588523720282
745.1720551102204,0.5594517961778909
745.3161006012024,0.5535219471305342
745.4601460921843,0.5476365019939948
745.6041915831663,0.5424671571150813
745.7482370741483,0.5387422441901468
745.8922825651302,0.5371933694814365
746.0363280561122,0.5385015775658983
746.1803735470942,0.5432478280859412
746.3244190380761,0.5518718012013694
746.4684645290581,0.5646418862029726
746.6125100200401,0.5816378519470552
746.756555511022,0.6027463473303967
746.900601002004,0.6276682076821359
747.044646492986,0.6559356700589709
747.1886919839679,0.6869370852241972
747.3327374749499,0.7199465527969748
747.4767829659319,0.7541560446387157
747.6208284569138,0.7887079340356602
747.7648739478958,0.8227263170584447
747.9089194388778,0.8553460065535552
748.0529649298597,0.8857385270278219
748.1970104208417,0.9131347949584666
748.3410559118237,0.9368444153625886
748.4851014028056,0.9562716660136542
748.6291468937876,0.9709282953925374
748.7731923847696,0.9804432570602243
748.9172378757515,0.9845694702329058
749.0612833667335,0.9831876581759598
749.2053288577155,0.9763072895710003
749.3493743486974,0.9640646421170167
749.4934198396793,0.9467180239552029
749.6374653306614,0.9246402234376487
749.7815108216432,0.8983083047864915
749.9255563126252,0.8682909192201516
750.0696018036072,0.8352333523373003
750.2136472945891,0.7998405755632242
750.3576927855711,0.7628586117810051
750.501738276553,0.7250545649769573
750.645783767535,0.6871957046289777
750.789829258517,0.6500280418676118
750.933874749499,0.6142548892666599
751.0779202404809,0.5805159600667262
751.2219657314629,0.5493676326313821
751.3660112224449,0.5212650746613225
751.5100567134268,0.4965469777188748
751.6541022044088,0.47542368137519364
751.7981476953908,0.45796945184634547
751.9421931863727,0.4441196074331192
752.0862386773547,0.4336730413207285
752.2302841683367,0.42630047672261767
752.3743296593186,0.42155850403769074
752.5183751503006,0.41890910859317854
752.6624206412826,0.4177440244136976
752.8064661322645,0.41741287622382833
752.9505116232465,0.4172537356215284
753.0945571142285,0.4166244560377705
753.2386026052104,0.4149329987777081
753.3826480961924,0.41166494443057383
753.5266935871743,0.40640651276689027
753.6707390781563,0.39886168706266
753.8147845691383,0.38886243671060944
753.9588300601202,0.37637152154450115
754.1028755511022,0.36147789799627095
754.2469210420842,0.3443852805280359
754.3909665330661,0.32539489121989357
754.5350120240481,0.30488381143679916
754.6790575150301,0.2832805988308798
754.823103006012,0.26103993211483983
754.967148496994,0.2386179931481128
755.111193987976,0.2164501049990876
755.255239478958,0.19493184336085378
755.3992849699399,0.17440446400178466
755.5433304609219,0.1551450822871592
755.6873759519038,0.13736164303358994
755.8314214428858,0.12119236567901648
755.9754669338677,0.10670906795243737
756.1195124248497,0.0939235772580668
756.2635579158316,0.08279633810747275
756.4076034068136,0.07324631125985595
756.5516488977955,0.06516132279051998
756.6956943887775,0.05840814072514865
756.8397398797595,0.05284171229969289
756.9837853707414,0.04831316569844821
757.1278308617234,0.04467634807538523
757.2718763527054,0.041792822477578206
757.4159218436873,0.03953537032088467
757.5599673346693,0.03779013837115244
757.7040128256513,0.03645762900104176
757.8480583166332,0.03545276237292423
757.9921038076152,0.03470424394528494
758.1361492985972,0.03415345631189034
758.2801947895791,0.03375306712342917
758.4242402805611,0.03346551051952517
758.5682857715431,0.033261462992212706
758.712331262525,0.03311839961352767
758.856376753507,0.03301928557647352
759.000422244489,0.032951432394922195
759.1444677354709,0.03290552834293914
759.2885132264529,0.03287483856783127
759.4325587174349,0.03285456112253557
759.5766042084168,0.03284132003796228
759.7206496993988,0.032832774534049515
759.8646951903808,0.032827323639741224
760.0087406813627,0.0328238870695022
760.1527861723447,0.03282174555607126
760.2968316633267,0.032820426495859215
760.4408771543086,0.03281962340207949
760.5849226452906,0.03281914008200906
760.7289681362726,0.032818852554761926
760.8730136272545,0.032818683468972286
761.0170591182365,0.03281858517493901
761.1611046092185,0.032818528688146886
761.3051501002004,0.03281849659783322
761.4491955911824,0.03281847857530269
761.5932410821644,0.03281846856885916
761.7372865731463,0.032818463076317715
761.8813320641283,0.03281846009571489
762.0253775551103,0.03281845849659941
762.1694230460922,0.03281845764837921
762.3134685370742,0.03281845720354408
762.4575140280562,0.032818456972890375
762.6015595190381,0.032818456854639924
762.74560501002,0.032818456794697075
762.889650501002,0.032818456764651754
763.0336959919839,0.032818456749760354
763.1777414829659,0.03281845674246191
763.3217869739478,0.03281845673892454
763.4658324649298,0.032818456737228996
763.6098779559118,0.03281845673642521
763.7539234468937,0.032818456736048315
763.8979689378757,0.032818456735873504
764.0420144288577,0.03281845673579329
764.1860599198396,0.03281845673575687
764.3301054108216,0.032818456735740506
764.4741509018036,0.032818456735733234
764.6181963927855,0.03281845673573003
764.7622418837675,0.03281845673572863
764.9062873747495,0.03281845673572803
765.0503328657314,0.032818456735727766
765.1943783567134,0.032818456735727655
765.3384238476954,0.032818456735727614
765.4824693386773,0.03281845673572759
765.6265148296593,0.032818456735727586
765.7705603206413,0.032818456735727586
765.9146058116232,0.03281845673572758
766.0586513026052,0.03281845673572758
766.2026967935872,0.03281845673572758
766.3467422845691,0.03281845673572758
766.4907877755511,0.03281845673572758
766.6348332665331,0.03281845673572758
766.778878757515,0.03281845673572758
766.922924248497,0.03281845673572758
767.066969739479,0.03281845673572758
767.2110152304609,0.03281845673572758
767.3550607214429,0.03281845673572758
767.4991062124249,0.03281845673572758
767.6431517034068,0.03281845673572758
767.7871971943888,0.03281845673572758
767.9312426853708,0.03281845673572758
768.0752881763527,0.03281845673572758
768.2193336673347,0.03281845673572758
768.3633791583167,0.03281845673572758
768.5074246492986,0.03281845673572758
768.6514701402806,0.03281845673572758
768.7955156312626,0.03281845673572758
768.9395611222445,0.03281845673572758
769.0836066132265,0.03281845673572758
769.2276521042083,0.03281845673572758
769.3716975951904,0.03281845673572758
769.5157430861723,0.03281845673572758
769.6597885771542,0.03281845673572758
769.8038340681362,0.03281845673572758
769.9478795591182,0.03281845673572758
770.0919250501001,0.03281845673572758
770.2359705410821,0.03281845673572758
770.3800160320641,0.03281845673572758
770.524061523046,0.03281845673572758
770.668107014028,0.03281845673572758
770.81215250501,0.03281845673572758
770.9561979959919,0.03281845673572758
771.1002434869739,0.03281845673572758
771.2442889779559,0.03281845673572758
771.3883344689378,0.03281845673572758
771.5323799599198,0.03281845673572758
771.6764254509018,0.03281845673572758
771.8204709418837,0.03281845673572758
771.9645164328657,0.03281845673572758
772.1085619238477,0.03281845673572758
772.2526074148296,0.03281845673572758
772.3966529058116,0.03281845673572758
772.5406983967936,0.03281845673572758
772.6847438877755,0.03281845673572758
772.8287893787575,0.03281845673572758
772.9728348697395,0.03281845673572758
773.1168803607214,0.03281845673572758
773.2609258517034,0.03281845673572758
773.4049713426854,0.03281845673572758
773.5490168336673,0.03281845673572758
773.6930623246493,0.03281845673572758
773.8371078156313,0.03281845673572758
773.9811533066132,0.03281845673572758
774.1251987975952,0.03281845673572758
774.2692442885772,0.03281845673572758
774.4132897795591,0.03281845673572758
774.5573352705411,0.03281845673572758
774.7013807615231,0.03281845673572758
774.845426252505,0.03281845673572758
774.989471743487,0.03281845673572758
775.133517234469,0.03281845673572758
775.2775627254509,0.03281845673572758
775.4216082164329,0.03281845673572758
775.5656537074149,0.03281845673572758
775.7096991983967,0.03281845673572758
775.8537446893788,0.03281845673572758
775.9977901803607,0.03281845673572758
776.1418356713427,0.03281845673572758
776.2858811623246,0.03281845673572758
776.4299266533066,0.03281845673572758
776.5739721442885,0.03281845673572758
776.7180176352705,0.03281845673572758
776.8620631262525,0.03281845673572758
777.0061086172344,0.03281845673572758
777.1501541082164,0.03281845673572758
777.2941995991984,0.03281845673572758
777.4382450901803,0.03281845673572758
777.5822905811623,0.03281845673572758
777.7263360721442,0.03281845673572758
777.8703815631262,0.03281845673572758
778.0144270541082,0.03281845673572758
778.1584725450901,0.03281845673572758
778.3025180360721,0.03281845673572758
778.4465635270541,0.03281845673572758
778.590609018036,0.03281845673572758
778.734654509018,0.03281845673572758
778.8787,0.03281845673572758
